year,month,week,province,disease,cases
2022,4,15,86,ihd,28
2022,4,15,67,asthma,7
2022,4,15,97,copd,5
2022,4,15,17,copd,59
2022,4,15,72,ihd,36
2022,4,15,83,copd,62
2022,4,15,18,copd,93
2022,4,15,73,ihd,12
2022,4,15,84,copd,302
2022,4,15,40,asthma,43
2022,4,15,70,copd,149
2022,4,15,99,copd,202
2022,4,15,19,copd,133
2022,4,15,74,ihd,3
2022,4,15,55,asthma,5
2022,4,15,85,copd,75
2022,4,15,60,ihd,51
2022,4,15,41,asthma,10
2022,4,15,71,copd,154
2022,4,15,75,ihd,5
2022,4,15,86,copd,166
2022,4,15,61,ihd,11
2022,4,15,42,asthma,3
2022,4,15,72,copd,144
2022,4,15,76,ihd,25
2022,4,15,57,asthma,5
2022,4,15,62,ihd,33
2022,4,15,43,asthma,6
2022,4,15,73,copd,121
2022,4,15,77,ihd,19
2022,4,15,58,asthma,1
2022,4,15,63,ihd,24
2022,4,15,44,asthma,39
2022,4,15,74,copd,43
2022,4,15,30,asthma,47
2022,4,15,60,copd,163
2022,4,15,64,ihd,21
2022,4,15,45,asthma,9
2022,4,15,75,copd,22
2022,4,15,50,ihd,47
2022,4,15,31,asthma,3
2022,4,15,61,copd,54
2022,4,15,65,ihd,27
2022,4,15,46,asthma,12
2022,4,15,76,copd,68
2022,4,15,NULL,asthma,115
2022,4,15,51,ihd,7
2022,4,15,32,asthma,3
2022,4,15,62,copd,117
2022,4,15,66,ihd,24
2022,4,15,47,asthma,2
2022,4,15,77,copd,183
2022,4,15,52,ihd,21
2022,4,15,33,asthma,47
2022,4,15,63,copd,143
2022,4,15,67,ihd,53
2022,4,15,48,asthma,1
2022,4,15,53,ihd,5
2022,4,15,34,asthma,29
2022,4,15,64,copd,135
2022,4,15,20,asthma,13
2022,4,15,49,asthma,1
2022,4,15,50,copd,596
2022,4,15,54,ihd,20
2022,4,15,65,copd,98
2022,4,15,40,ihd,58
2022,4,15,21,asthma,5
2022,4,15,51,copd,141
2022,4,15,55,ihd,8
2022,4,15,36,asthma,2
2022,4,15,66,copd,176
2022,4,15,41,ihd,31
2022,4,15,22,asthma,3
2022,4,15,52,copd,187
2022,4,15,56,ihd,23
2022,4,15,37,asthma,2
2022,4,15,67,copd,212
2022,4,15,42,ihd,30
2022,4,15,23,asthma,2
2022,4,15,53,copd,113
2022,4,15,57,ihd,20
2022,4,15,43,ihd,14
2022,4,15,24,asthma,3
2022,4,15,54,copd,114
2022,4,15,90,asthma,7
2022,4,15,10,asthma,12
2022,4,15,58,ihd,5
2022,4,15,39,asthma,1
2022,4,15,40,copd,281
2022,4,15,44,ihd,35
2022,4,15,25,asthma,4
2022,4,15,55,copd,222
2022,4,15,91,asthma,1
2022,4,15,30,ihd,83
2022,4,15,11,asthma,27
2022,4,15,41,copd,233
2022,4,15,45,ihd,20
2022,4,15,26,asthma,4
2022,4,15,56,copd,123
2022,4,15,92,asthma,1
2022,4,15,31,ihd,54
2022,4,15,12,asthma,8
2022,4,15,42,copd,121
2022,4,15,46,ihd,43
2022,4,15,57,copd,438
2022,4,15,NULL,ihd,380
2022,4,15,93,asthma,12
2022,4,15,32,ihd,33
2022,4,15,13,asthma,9
2022,4,15,43,copd,71
2022,4,15,47,ihd,35
2022,4,15,58,copd,60
2022,4,15,94,asthma,7
2022,4,15,33,ihd,36
2022,4,15,14,asthma,4
2022,4,15,44,copd,253
2022,4,15,80,asthma,12
2022,4,15,48,ihd,23
2022,4,15,30,copd,501
2022,4,15,95,asthma,5
2022,4,15,34,ihd,39
2022,4,15,15,asthma,1
2022,4,15,45,copd,223
2022,4,15,81,asthma,1
2022,4,15,20,ihd,60
2022,4,15,49,ihd,6
2022,4,15,31,copd,247
2022,4,15,96,asthma,8
2022,4,15,35,ihd,10
2022,4,15,16,asthma,16
2022,4,15,46,copd,308
2022,4,15,82,asthma,1
2022,4,15,NULL,copd,1825
2022,4,15,,copd,5
2022,4,15,21,ihd,32
2022,4,15,32,copd,226
2022,4,15,36,ihd,27
2022,4,15,17,asthma,2
2022,4,15,47,copd,107
2022,4,15,83,asthma,4
2022,4,15,22,ihd,32
2022,4,15,33,copd,310
2022,4,15,37,ihd,17
2022,4,15,18,asthma,5
2022,4,15,48,copd,74
2022,4,15,84,asthma,10
2022,4,15,23,ihd,21
2022,4,15,34,copd,278
2022,4,15,70,asthma,4
2022,4,15,99,asthma,11
2022,4,15,38,ihd,7
2022,4,15,19,asthma,2
2022,4,15,20,copd,177
2022,4,15,49,copd,46
2022,4,15,85,asthma,7
2022,4,15,24,ihd,43
2022,4,15,35,copd,77
2022,4,15,90,ihd,85
2022,4,15,71,asthma,4
2022,4,15,10,ihd,117
2022,4,15,39,ihd,23
2022,4,15,21,copd,123
2022,4,15,86,asthma,3
2022,4,15,25,ihd,16
2022,4,15,36,copd,189
2022,4,15,91,ihd,18
2022,4,15,72,asthma,4
2022,4,15,11,ihd,35
2022,4,15,22,copd,133
2022,4,15,26,ihd,10
2022,4,15,37,copd,45
2022,4,15,92,ihd,38
2022,4,15,73,asthma,35
2022,4,15,12,ihd,38
2022,4,15,23,copd,59
2022,4,15,27,ihd,10
2022,4,15,38,copd,33
2022,4,15,93,ihd,29
2022,4,15,13,ihd,19
2022,4,15,24,copd,192
2022,4,15,60,asthma,23
2022,4,15,90,copd,404
2022,4,15,10,copd,284
2022,4,15,39,copd,81
2022,4,15,94,ihd,45
2022,4,15,14,ihd,25
2022,4,15,25,copd,103
2022,4,15,80,ihd,94
2022,4,15,0,ihd,1
2022,4,15,91,copd,89
2022,4,15,11,copd,134
2022,4,15,95,ihd,29
2022,4,15,76,asthma,1
2022,4,15,15,ihd,12
2022,4,15,26,copd,52
2022,4,15,81,ihd,31
2022,4,15,62,asthma,8
2022,4,15,92,copd,198
2022,4,15,12,copd,87
2022,4,15,96,ihd,44
2022,4,15,77,asthma,7
2022,4,15,16,ihd,40
2022,4,15,27,copd,96
2022,4,15,82,ihd,8
2022,4,15,93,copd,157
2022,4,15,13,copd,76
2022,4,15,97,ihd,1
2022,4,15,17,ihd,16
2022,4,15,83,ihd,19
2022,4,15,64,asthma,4
2022,4,15,94,copd,160
2022,4,15,14,copd,101
2022,4,15,50,asthma,8
2022,4,15,80,copd,478
2022,4,16,99,copd,405
2022,4,16,19,copd,207
2022,4,16,74,ihd,16
2022,4,16,55,asthma,2
2022,4,16,85,copd,137
2022,4,16,60,ihd,75
2022,4,16,41,asthma,23
2022,4,16,71,copd,360
2022,4,16,75,ihd,8
2022,4,16,56,asthma,24
2022,4,16,86,copd,254
2022,4,16,61,ihd,15
2022,4,16,42,asthma,13
2022,4,16,72,copd,232
2022,4,16,76,ihd,28
2022,4,16,57,asthma,19
2022,4,16,62,ihd,61
2022,4,16,43,asthma,4
2022,4,16,73,copd,184
2022,4,16,77,ihd,49
2022,4,16,58,asthma,3
2022,4,16,63,ihd,19
2022,4,16,44,asthma,88
2022,4,16,74,copd,86
2022,4,16,30,asthma,99
2022,4,16,60,copd,416
2022,4,16,64,ihd,38
2022,4,16,45,asthma,17
2022,4,16,75,copd,59
2022,4,16,50,ihd,61
2022,4,16,31,asthma,15
2022,4,16,61,copd,182
2022,4,16,65,ihd,52
2022,4,16,46,asthma,18
2022,4,16,76,copd,179
2022,4,16,NULL,asthma,298
2022,4,16,51,ihd,37
2022,4,16,32,asthma,33
2022,4,16,62,copd,196
2022,4,16,66,ihd,42
2022,4,16,47,asthma,7
2022,4,16,77,copd,282
2022,4,16,52,ihd,34
2022,4,16,33,asthma,74
2022,4,16,63,copd,312
2022,4,16,67,ihd,72
2022,4,16,48,asthma,5
2022,4,16,53,ihd,7
2022,4,16,34,asthma,143
2022,4,16,64,copd,252
2022,4,16,20,asthma,34
2022,4,16,49,asthma,14
2022,4,16,50,copd,1028
2022,4,16,54,ihd,42
2022,4,16,35,asthma,4
2022,4,16,65,copd,222
2022,4,16,40,ihd,115
2022,4,16,21,asthma,13
2022,4,16,51,copd,279
2022,4,16,55,ihd,30
2022,4,16,36,asthma,28
2022,4,16,66,copd,308
2022,4,16,41,ihd,84
2022,4,16,22,asthma,17
2022,4,16,52,copd,414
2022,4,16,56,ihd,19
2022,4,16,37,asthma,4
2022,4,16,67,copd,426
2022,4,16,42,ihd,33
2022,4,16,23,asthma,4
2022,4,16,53,copd,87
2022,4,16,57,ihd,40
2022,4,16,38,asthma,2
2022,4,16,43,ihd,42
2022,4,16,24,asthma,9
2022,4,16,54,copd,224
2022,4,16,90,asthma,18
2022,4,16,10,asthma,37
2022,4,16,58,ihd,4
2022,4,16,39,asthma,3
2022,4,16,40,copd,700
2022,4,16,44,ihd,44
2022,4,16,25,asthma,8
2022,4,16,55,copd,346
2022,4,16,91,asthma,3
2022,4,16,30,ihd,149
2022,4,16,11,asthma,38
2022,4,16,41,copd,434
2022,4,16,45,ihd,51
2022,4,16,26,asthma,7
2022,4,16,56,copd,245
2022,4,16,92,asthma,2
2022,4,16,31,ihd,71
2022,4,16,12,asthma,32
2022,4,16,42,copd,235
2022,4,16,46,ihd,41
2022,4,16,27,asthma,5
2022,4,16,57,copd,642
2022,4,16,NULL,ihd,645
2022,4,16,93,asthma,40
2022,4,16,32,ihd,67
2022,4,16,13,asthma,17
2022,4,16,43,copd,134
2022,4,16,47,ihd,48
2022,4,16,58,copd,119
2022,4,16,94,asthma,6
2022,4,16,33,ihd,95
2022,4,16,14,asthma,3
2022,4,16,44,copd,369
2022,4,16,80,asthma,22
2022,4,16,48,ihd,28
2022,4,16,30,copd,980
2022,4,16,95,asthma,6
2022,4,16,34,ihd,72
2022,4,16,15,asthma,2
2022,4,16,45,copd,445
2022,4,16,20,ihd,89
2022,4,16,49,ihd,4
2022,4,16,31,copd,631
2022,4,16,96,asthma,9
2022,4,16,35,ihd,22
2022,4,16,16,asthma,29
2022,4,16,46,copd,394
2022,4,16,82,asthma,2
2022,4,16,NULL,copd,3530
2022,4,16,,copd,2
2022,4,16,21,ihd,50
2022,4,16,32,copd,233
2022,4,16,97,asthma,1
2022,4,16,36,ihd,60
2022,4,16,17,asthma,5
2022,4,16,47,copd,259
2022,4,16,83,asthma,7
2022,4,16,22,ihd,44
2022,4,16,33,copd,577
2022,4,16,37,ihd,26
2022,4,16,18,asthma,13
2022,4,16,48,copd,108
2022,4,16,84,asthma,29
2022,4,16,23,ihd,47
2022,4,16,34,copd,530
2022,4,16,70,asthma,14
2022,4,16,99,asthma,11
2022,4,16,38,ihd,33
2022,4,16,19,asthma,4
2022,4,16,20,copd,312
2022,4,16,49,copd,111
2022,4,16,85,asthma,6
2022,4,16,24,ihd,56
2022,4,16,35,copd,167
2022,4,16,90,ihd,157
2022,4,16,71,asthma,7
2022,4,16,10,ihd,170
2022,4,16,39,ihd,34
2022,4,16,21,copd,192
2022,4,16,86,asthma,3
2022,4,16,25,ihd,29
2022,4,16,36,copd,319
2022,4,16,91,ihd,36
2022,4,16,72,asthma,9
2022,4,16,11,ihd,69
2022,4,16,22,copd,333
2022,4,16,26,ihd,23
2022,4,16,37,copd,92
2022,4,16,92,ihd,56
2022,4,16,73,asthma,43
2022,4,16,12,ihd,74
2022,4,16,23,copd,149
2022,4,16,27,ihd,8
2022,4,16,38,copd,219
2022,4,16,93,ihd,21
2022,4,16,74,asthma,12
2022,4,16,13,ihd,42
2022,4,16,24,copd,265
2022,4,16,60,asthma,44
2022,4,16,90,copd,694
2022,4,16,10,copd,594
2022,4,16,39,copd,165
2022,4,16,94,ihd,44
2022,4,16,75,asthma,1
2022,4,16,14,ihd,46
2022,4,16,25,copd,147
2022,4,16,80,ihd,170
2022,4,16,61,asthma,2
2022,4,16,91,copd,138
2022,4,16,11,copd,187
2022,4,16,95,ihd,60
2022,4,16,76,asthma,14
2022,4,16,15,ihd,20
2022,4,16,26,copd,84
2022,4,16,81,ihd,58
2022,4,16,62,asthma,11
2022,4,16,92,copd,329
2022,4,16,12,copd,179
2022,4,16,96,ihd,63
2022,4,16,77,asthma,16
2022,4,16,16,ihd,93
2022,4,16,27,copd,217
2022,4,16,82,ihd,30
2022,4,16,63,asthma,9
2022,4,16,93,copd,258
2022,4,16,13,copd,240
2022,4,16,97,ihd,1
2022,4,16,17,ihd,10
2022,4,16,83,ihd,40
2022,4,16,64,asthma,12
2022,4,16,94,copd,259
2022,4,16,14,copd,236
2022,4,16,50,asthma,19
2022,4,16,80,copd,934
2022,4,16,18,ihd,18
2022,4,16,0,copd,8
2022,4,16,84,ihd,96
2022,4,16,65,asthma,46
2022,4,16,95,copd,236
2022,4,16,15,copd,100
2022,4,16,70,ihd,68
2022,4,16,51,asthma,6
2022,4,16,99,ihd,55
2022,4,16,81,copd,253
2022,4,16,19,ihd,32
2022,4,16,0,copd,1
2022,4,16,85,ihd,17
2022,4,16,66,asthma,6
2022,4,16,96,copd,351
2022,4,16,16,copd,235
2022,4,16,71,ihd,58
2022,4,16,52,asthma,27
2022,4,16,82,copd,191
2022,4,16,2,copd,2
2022,4,16,86,ihd,45
2022,4,16,67,asthma,14
2022,4,16,97,copd,22
2022,4,16,17,copd,88
2022,4,16,72,ihd,67
2022,4,16,53,asthma,4
2022,4,16,83,copd,141
2022,4,16,3,copd,2
2022,4,16,18,copd,176
2022,4,16,73,ihd,26
2022,4,16,54,asthma,2
2022,4,16,84,copd,684
2022,4,16,40,asthma,113
2022,4,16,70,copd,299
2022,4,17,64,ihd,26
2022,4,17,45,asthma,19
2022,4,17,75,copd,48
2022,4,17,50,ihd,65
2022,4,17,31,asthma,12
2022,4,17,61,copd,216
2022,4,17,65,ihd,37
2022,4,17,46,asthma,30
2022,4,17,76,copd,157
2022,4,17,NULL,asthma,273
2022,4,17,51,ihd,27
2022,4,17,32,asthma,30
2022,4,17,62,copd,275
2022,4,17,66,ihd,30
2022,4,17,47,asthma,10
2022,4,17,77,copd,199
2022,4,17,52,ihd,22
2022,4,17,33,asthma,49
2022,4,17,63,copd,242
2022,4,17,67,ihd,91
2022,4,17,48,asthma,5
2022,4,17,53,ihd,16
2022,4,17,34,asthma,130
2022,4,17,64,copd,178
2022,4,17,20,asthma,23
2022,4,17,49,asthma,7
2022,4,17,50,copd,966
2022,4,17,54,ihd,47
2022,4,17,35,asthma,5
2022,4,17,65,copd,225
2022,4,17,40,ihd,113
2022,4,17,21,asthma,4
2022,4,17,51,copd,393
2022,4,17,55,ihd,36
2022,4,17,36,asthma,17
2022,4,17,66,copd,248
2022,4,17,41,ihd,61
2022,4,17,22,asthma,22
2022,4,17,52,copd,366
2022,4,17,56,ihd,19
2022,4,17,37,asthma,2
2022,4,17,67,copd,393
2022,4,17,42,ihd,24
2022,4,17,23,asthma,4
2022,4,17,53,copd,74
2022,4,17,57,ihd,21
2022,4,17,38,asthma,4
2022,4,17,43,ihd,29
2022,4,17,24,asthma,7
2022,4,17,54,copd,169
2022,4,17,90,asthma,16
2022,4,17,10,asthma,35
2022,4,17,58,ihd,10
2022,4,17,39,asthma,6
2022,4,17,40,copd,624
2022,4,17,44,ihd,40
2022,4,17,25,asthma,8
2022,4,17,55,copd,327
2022,4,17,91,asthma,2
2022,4,17,30,ihd,130
2022,4,17,11,asthma,39
2022,4,17,41,copd,450
2022,4,17,45,ihd,31
2022,4,17,26,asthma,4
2022,4,17,56,copd,305
2022,4,17,31,ihd,75
2022,4,17,12,asthma,53
2022,4,17,42,copd,170
2022,4,17,46,ihd,43
2022,4,17,57,copd,677
2022,4,17,NULL,ihd,550
2022,4,17,93,asthma,14
2022,4,17,32,ihd,59
2022,4,17,13,asthma,18
2022,4,17,43,copd,114
2022,4,17,47,ihd,23
2022,4,17,58,copd,132
2022,4,17,94,asthma,3
2022,4,17,33,ihd,97
2022,4,17,14,asthma,8
2022,4,17,44,copd,305
2022,4,17,80,asthma,20
2022,4,17,48,ihd,11
2022,4,17,30,copd,897
2022,4,17,95,asthma,9
2022,4,17,34,ihd,63
2022,4,17,15,asthma,2
2022,4,17,45,copd,379
2022,4,17,20,ihd,101
2022,4,17,49,ihd,5
2022,4,17,31,copd,587
2022,4,17,96,asthma,6
2022,4,17,35,ihd,13
2022,4,17,16,asthma,25
2022,4,17,46,copd,488
2022,4,17,82,asthma,3
2022,4,17,NULL,copd,3351
2022,4,17,,copd,3
2022,4,17,21,ihd,48
2022,4,17,32,copd,341
2022,4,17,36,ihd,59
2022,4,17,17,asthma,2
2022,4,17,47,copd,286
2022,4,17,83,asthma,5
2022,4,17,22,ihd,42
2022,4,17,33,copd,444
2022,4,17,37,ihd,15
2022,4,17,18,asthma,12
2022,4,17,48,copd,95
2022,4,17,84,asthma,20
2022,4,17,23,ihd,22
2022,4,17,34,copd,519
2022,4,17,70,asthma,7
2022,4,17,99,asthma,20
2022,4,17,38,ihd,17
2022,4,17,19,asthma,10
2022,4,17,20,copd,281
2022,4,17,49,copd,95
2022,4,17,85,asthma,4
2022,4,17,24,ihd,57
2022,4,17,35,copd,120
2022,4,17,90,ihd,129
2022,4,17,71,asthma,12
2022,4,17,10,ihd,190
2022,4,17,39,ihd,15
2022,4,17,21,copd,214
2022,4,17,86,asthma,4
2022,4,17,25,ihd,22
2022,4,17,36,copd,336
2022,4,17,91,ihd,28
2022,4,17,72,asthma,7
2022,4,17,11,ihd,53
2022,4,17,22,copd,336
2022,4,17,26,ihd,19
2022,4,17,37,copd,98
2022,4,17,92,ihd,61
2022,4,17,73,asthma,52
2022,4,17,12,ihd,60
2022,4,17,23,copd,115
2022,4,17,27,ihd,9
2022,4,17,38,copd,123
2022,4,17,93,ihd,11
2022,4,17,74,asthma,5
2022,4,17,13,ihd,38
2022,4,17,24,copd,220
2022,4,17,60,asthma,36
2022,4,17,90,copd,678
2022,4,17,10,copd,567
2022,4,17,39,copd,187
2022,4,17,94,ihd,44
2022,4,17,14,ihd,52
2022,4,17,25,copd,105
2022,4,17,80,ihd,168
2022,4,17,61,asthma,4
2022,4,17,91,copd,99
2022,4,17,0,ihd,1
2022,4,17,11,copd,220
2022,4,17,95,ihd,49
2022,4,17,76,asthma,13
2022,4,17,15,ihd,9
2022,4,17,26,copd,97
2022,4,17,81,ihd,47
2022,4,17,62,asthma,8
2022,4,17,92,copd,261
2022,4,17,12,copd,180
2022,4,17,96,ihd,46
2022,4,17,77,asthma,37
2022,4,17,16,ihd,61
2022,4,17,27,copd,133
2022,4,17,82,ihd,28
2022,4,17,63,asthma,9
2022,4,17,1,ihd,1
2022,4,17,93,copd,239
2022,4,17,13,copd,144
2022,4,17,97,ihd,1
2022,4,17,17,ihd,16
2022,4,17,83,ihd,52
2022,4,17,64,asthma,5
2022,4,17,94,copd,257
2022,4,17,14,copd,182
2022,4,17,50,asthma,15
2022,4,17,80,copd,735
2022,4,17,18,ihd,19
2022,4,17,0,copd,4
2022,4,17,84,ihd,99
2022,4,17,65,asthma,51
2022,4,17,95,copd,186
2022,4,17,15,copd,76
2022,4,17,70,ihd,78
2022,4,17,51,asthma,12
2022,4,17,99,ihd,46
2022,4,17,81,copd,171
2022,4,17,19,ihd,34
2022,4,17,1,copd,1
2022,4,17,85,ihd,25
2022,4,17,66,asthma,6
2022,4,17,96,copd,319
2022,4,17,16,copd,162
2022,4,17,71,ihd,38
2022,4,17,52,asthma,25
2022,4,17,82,copd,134
2022,4,17,86,ihd,49
2022,4,17,67,asthma,9
2022,4,17,97,copd,4
2022,4,17,17,copd,79
2022,4,17,72,ihd,53
2022,4,17,83,copd,121
2022,4,17,18,copd,155
2022,4,17,73,ihd,30
2022,4,17,54,asthma,2
2022,4,17,84,copd,486
2022,4,17,40,asthma,133
2022,4,17,70,copd,325
2022,4,17,99,copd,364
2022,4,17,19,copd,201
2022,4,17,74,ihd,15
2022,4,17,55,asthma,8
2022,4,17,85,copd,71
2022,4,17,60,ihd,46
2022,4,17,41,asthma,19
2022,4,17,71,copd,325
2022,4,17,75,ihd,11
2022,4,17,56,asthma,21
2022,4,17,86,copd,206
2022,4,17,61,ihd,16
2022,4,17,42,asthma,17
2022,4,17,72,copd,264
2022,4,17,76,ihd,35
2022,4,17,57,asthma,18
2022,4,17,62,ihd,40
2022,4,17,43,asthma,5
2022,4,17,73,copd,178
2022,4,17,77,ihd,26
2022,4,17,63,ihd,20
2022,4,17,44,asthma,84
2022,4,17,74,copd,139
2022,4,17,30,asthma,98
2022,4,17,60,copd,331
2022,5,17,60,ihd,4
2022,5,17,71,copd,8
2022,5,17,75,ihd,1
2022,5,17,86,copd,3
2022,5,17,61,ihd,1
2022,5,17,42,asthma,4
2022,5,17,72,copd,8
2022,5,17,76,ihd,1
2022,5,17,62,ihd,1
2022,5,17,73,copd,9
2022,5,17,77,ihd,7
2022,5,17,44,asthma,2
2022,5,17,74,copd,4
2022,5,17,30,asthma,1
2022,5,17,60,copd,12
2022,5,17,64,ihd,1
2022,5,17,45,asthma,3
2022,5,17,75,copd,4
2022,5,17,50,ihd,1
2022,5,17,61,copd,7
2022,5,17,65,ihd,1
2022,5,17,46,asthma,2
2022,5,17,76,copd,6
2022,5,17,NULL,asthma,5
2022,5,17,51,ihd,1
2022,5,17,62,copd,7
2022,5,17,66,ihd,2
2022,5,17,77,copd,8
2022,5,17,52,ihd,1
2022,5,17,33,asthma,3
2022,5,17,63,copd,10
2022,5,17,67,ihd,5
2022,5,17,48,asthma,1
2022,5,17,34,asthma,6
2022,5,17,64,copd,4
2022,5,17,50,copd,32
2022,5,17,54,ihd,4
2022,5,17,65,copd,3
2022,5,17,40,ihd,3
2022,5,17,51,copd,10
2022,5,17,36,asthma,2
2022,5,17,66,copd,11
2022,5,17,41,ihd,4
2022,5,17,52,copd,12
2022,5,17,56,ihd,1
2022,5,17,67,copd,9
2022,5,17,42,ihd,1
2022,5,17,53,copd,3
2022,5,17,57,ihd,2
2022,5,17,43,ihd,2
2022,5,17,54,copd,5
2022,5,17,40,copd,16
2022,5,17,44,ihd,1
2022,5,17,55,copd,11
2022,5,17,30,ihd,2
2022,5,17,11,asthma,2
2022,5,17,41,copd,8
2022,5,17,45,ihd,1
2022,5,17,56,copd,6
2022,5,17,31,ihd,2
2022,5,17,42,copd,4
2022,5,17,46,ihd,1
2022,5,17,57,copd,21
2022,5,17,NULL,ihd,18
2022,5,17,32,ihd,2
2022,5,17,43,copd,4
2022,5,17,47,ihd,5
2022,5,17,58,copd,1
2022,5,17,33,ihd,2
2022,5,17,44,copd,11
2022,5,17,80,asthma,1
2022,5,17,30,copd,26
2022,5,17,45,copd,9
2022,5,17,20,ihd,3
2022,5,17,31,copd,9
2022,5,17,35,ihd,1
2022,5,17,46,copd,3
2022,5,17,NULL,copd,102
2022,5,17,21,ihd,1
2022,5,17,32,copd,8
2022,5,17,36,ihd,3
2022,5,17,47,copd,5
2022,5,17,33,copd,21
2022,5,17,48,copd,4
2022,5,17,84,asthma,1
2022,5,17,34,copd,16
2022,5,17,20,copd,9
2022,5,17,24,ihd,2
2022,5,17,35,copd,3
2022,5,17,90,ihd,7
2022,5,17,71,asthma,1
2022,5,17,10,ihd,10
2022,5,17,21,copd,1
2022,5,17,25,ihd,1
2022,5,17,36,copd,9
2022,5,17,72,asthma,1
2022,5,17,22,copd,9
2022,5,17,37,copd,3
2022,5,17,92,ihd,3
2022,5,17,12,ihd,4
2022,5,17,27,ihd,1
2022,5,17,38,copd,5
2022,5,17,93,ihd,2
2022,5,17,74,asthma,3
2022,5,17,13,ihd,1
2022,5,17,24,copd,7
2022,5,17,60,asthma,1
2022,5,17,90,copd,31
2022,5,17,10,copd,21
2022,5,17,39,copd,6
2022,5,17,25,copd,3
2022,5,17,80,ihd,9
2022,5,17,91,copd,5
2022,5,17,11,copd,7
2022,5,17,76,asthma,1
2022,5,17,26,copd,2
2022,5,17,92,copd,13
2022,5,17,12,copd,8
2022,5,17,96,ihd,3
2022,5,17,16,ihd,1
2022,5,17,27,copd,4
2022,5,17,93,copd,9
2022,5,17,13,copd,4
2022,5,17,83,ihd,2
2022,5,17,94,copd,8
2022,5,17,14,copd,4
2022,5,17,80,copd,25
2022,5,17,18,ihd,2
2022,5,17,84,ihd,2
2022,5,17,95,copd,17
2022,5,17,15,copd,2
2022,5,17,70,ihd,4
2022,5,17,99,ihd,1
2022,5,17,81,copd,6
2022,5,17,19,ihd,2
2022,5,17,96,copd,10
2022,5,17,16,copd,6
2022,5,17,71,ihd,4
2022,5,17,82,copd,4
2022,5,17,86,ihd,2
2022,5,17,72,ihd,1
2022,5,17,83,copd,2
2022,5,17,18,copd,3
2022,5,17,73,ihd,3
2022,5,17,84,copd,17
2022,5,17,40,asthma,12
2022,5,17,70,copd,11
2022,5,17,99,copd,14
2022,5,17,19,copd,5
2022,5,17,74,ihd,1
2022,5,17,85,copd,3
2022,5,18,50,ihd,59
2022,5,18,31,asthma,5
2022,5,18,61,copd,133
2022,5,18,65,ihd,29
2022,5,18,46,asthma,19
2022,5,18,76,copd,126
2022,5,18,NULL,asthma,236
2022,5,18,51,ihd,17
2022,5,18,32,asthma,12
2022,5,18,62,copd,195
2022,5,18,66,ihd,22
2022,5,18,47,asthma,8
2022,5,18,77,copd,222
2022,5,18,52,ihd,15
2022,5,18,33,asthma,64
2022,5,18,63,copd,219
2022,5,18,67,ihd,75
2022,5,18,48,asthma,6
2022,5,18,53,ihd,9
2022,5,18,34,asthma,82
2022,5,18,64,copd,167
2022,5,18,20,asthma,27
2022,5,18,49,asthma,3
2022,5,18,50,copd,803
2022,5,18,54,ihd,24
2022,5,18,35,asthma,3
2022,5,18,65,copd,172
2022,5,18,40,ihd,94
2022,5,18,21,asthma,6
2022,5,18,51,copd,346
2022,5,18,55,ihd,34
2022,5,18,36,asthma,22
2022,5,18,66,copd,190
2022,5,18,41,ihd,41
2022,5,18,22,asthma,20
2022,5,18,52,copd,339
2022,5,18,56,ihd,17
2022,5,18,37,asthma,3
2022,5,18,67,copd,458
2022,5,18,42,ihd,37
2022,5,18,23,asthma,5
2022,5,18,53,copd,98
2022,5,18,57,ihd,28
2022,5,18,38,asthma,2
2022,5,18,43,ihd,33
2022,5,18,24,asthma,7
2022,5,18,54,copd,142
2022,5,18,90,asthma,9
2022,5,18,10,asthma,47
2022,5,18,58,ihd,7
2022,5,18,39,asthma,8
2022,5,18,40,copd,574
2022,5,18,44,ihd,28
2022,5,18,25,asthma,12
2022,5,18,55,copd,291
2022,5,18,91,asthma,3
2022,5,18,30,ihd,106
2022,5,18,11,asthma,23
2022,5,18,41,copd,365
2022,5,18,45,ihd,37
2022,5,18,26,asthma,4
2022,5,18,56,copd,306
2022,5,18,92,asthma,1
2022,5,18,31,ihd,77
2022,5,18,12,asthma,36
2022,5,18,42,copd,168
2022,5,18,46,ihd,54
2022,5,18,27,asthma,3
2022,5,18,57,copd,578
2022,5,18,NULL,ihd,551
2022,5,18,93,asthma,30
2022,5,18,32,ihd,61
2022,5,18,13,asthma,30
2022,5,18,43,copd,100
2022,5,18,47,ihd,31
2022,5,18,58,copd,146
2022,5,18,94,asthma,5
2022,5,18,33,ihd,61
2022,5,18,14,asthma,2
2022,5,18,44,copd,390
2022,5,18,80,asthma,10
2022,5,18,48,ihd,38
2022,5,18,30,copd,786
2022,5,18,95,asthma,4
2022,5,18,34,ihd,58
2022,5,18,15,asthma,5
2022,5,18,45,copd,331
2022,5,18,81,asthma,4
2022,5,18,20,ihd,103
2022,5,18,49,ihd,7
2022,5,18,31,copd,407
2022,5,18,96,asthma,9
2022,5,18,35,ihd,10
2022,5,18,16,asthma,23
2022,5,18,46,copd,270
2022,5,18,82,asthma,1
2022,5,18,NULL,copd,2841
2022,5,18,,copd,2
2022,5,18,21,ihd,55
2022,5,18,32,copd,296
2022,5,18,97,asthma,1
2022,5,18,36,ihd,47
2022,5,18,17,asthma,5
2022,5,18,47,copd,170
2022,5,18,83,asthma,3
2022,5,18,22,ihd,22
